,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes
1972,20230406170000,https://www.themarketsdaily.com/2023/04/06/monster-beverage-nasdaqmnst-pt-raised-to-56-00-at-ubs-group.html,-2.25409836065574,ECON_STOCKMARKET;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;WB_698_TRADE;AFFECT;TAX_FNCACT_ANALYST;EPU_ECONOMY_HISTORIC;TAX_FNCACT_INSIDER;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_FNCACT_INSIDERS;,"['morgan stanley', 'jpmorgan chase & co']","ECON_STOCKMARKET,TAX_DISEASE"
1975,20230406170000,https://www.dailypolitical.com/2023/04/06/gfs-advisors-llc-makes-new-investment-in-fomento-economico-mexicano-s-a-b-de-c-v-nysefmx.html,1.8018018018018,EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;ECON_STOCKMARKET;TAX_ECON_PRICE;WB_698_TRADE;AFFECT;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_FNCACT_ANALYSTS;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;GENERAL_HEALTH;MEDICAL;EPU_ECONOMY_HISTORIC;,"['barclays', 'citigroup inc', 'morgan stanley']","ECON_STOCKMARKET,TAX_DISEASE,GENERAL_HEALTH,MEDICAL"
1983,20230406170000,https://news.wjct.org/national-news/national-news/2023-04-05/chipotle-and-sweetgreen-have-beef-over-a-chicken-burrito-bowl-now-its-going-to-court,-0.606060606060606,WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;WB_698_TRADE;TRIAL;TAX_FOODSTAPLES;TAX_FOODSTAPLES_GRAIN;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_376_INNOVATION_TECHNOLOGY_AND_ENTREPRENEURSHIP;WB_1917_INTELLECTUAL_PROPERTY;WB_377_FIRM_INNOVATION_PRODUCTIVITY_AND_GROWTH;EPU_CATS_REGULATION;,"['chipotle mexican grill inc', 'instagram']","TRIAL,TAX_FOODSTAPLES"
1987,20230406170000,http://www.msn.com/en-us/tv/celebrity/don-lemon-fires-back-on-15-year-old-gossip-after-report-alleging-misogyny-rule-flouting/ar-AA19wJdr,-6.92913385826772,TAX_FNCACT;TAX_FNCACT_REPRESENTATIVE;TAX_FNCACT_VETERAN;MEDIA_MSM;TAX_FNCACT_JOURNALIST;GENERAL_GOVERNMENT;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICAN;USPEC_POLITICS_GENERAL1;UNGP_FREEDOM_FROM_DISCRIMINATION;EPU_POLICY;EPU_POLICY_POLITICAL;TAX_FNCACT_LEADERS;LEADER;TAX_FNCACT_POLITICAL_LEADERS;TAX_FNCACT_WOMAN;TAX_FNCACT_EMPLOYEES;MEDIA_SOCIAL;HARASSMENT;UNGP_CRIME_VIOLENCE;TAX_FNCACT_WOMEN;TAX_FNCACT_SPOKESPERSON;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;WB_698_TRADE;TAX_FNCACT_STAFFERS;ACT_MAKESTATEMENT;,['twitter inc'],"GENERAL_GOVERNMENT,HARASSMENT,TAX_ETHNICITY"
1995,20230406170000,https://cointelegraph.com/news/9-examples-of-artificial-intelligence-in-finance,1.93842645381984,EPU_ECONOMY_HISTORIC;CORRUPTION;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2020_BRIBERY_FRAUD_AND_COLLUSION;TAX_DISEASE;TAX_DISEASE_ABNORMALITIES;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_1014_CRIMINAL_JUSTICE;TECH_AUTOMATION;NEW_CONSTRUCTION;WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_MANAGERS;MEDIA_SOCIAL;TAX_FNCACT_WARRIOR;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_678_DIGITAL_GOVERNMENT;WB_653_ENTERPRISE_ARCHITECTURE;WB_656_PORTFOLIO_MANAGEMENT;WB_2375_ICT_METHODS_AND_PROCEDURES;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;GENERAL_HEALTH;MEDICAL;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_REGULATORY;ECON_MONEYLAUNDERING;WB_2076_MONEY_LAUNDERING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;,"['mastercard incorporated', 'blackrock inc']","CORRUPTION,TAX_DISEASE,NEW_CONSTRUCTION,GENERAL_HEALTH,MEDICAL"
1996,20230406170000,https://www.modernreaders.com/news/2023/04/06/canadian-pacific-railway-limited-nysecp-shares-sold-by-central-trust-co.html,1.66852057842047,TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_166_RAILWAYS;CRISISLEX_C04_LOGISTICS_TRANSPORT;ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYST;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_INSIDER;CORRUPTION;,"['barclays', 'wells fargo & co']","TAX_ETHNICITY,ECON_STOCKMARKET,TAX_DISEASE,CORRUPTION"
2010,20230406170000,https://www.hawaiitelegraph.com/news/273714321/technology-industry-executive-carol-meyers-joins-crunchr-as-chairman-of-the-board,4.48028673835125,TAX_FNCACT;TAX_FNCACT_LEADER;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHAIRMAN;TAX_FNCACT_CHAIRMAN_OF_THE_BOARD;EPU_ECONOMY_HISTORIC;SCIENCE;SOC_INNOVATION;TAX_FNCACT_BOARD_MEMBERS;TAX_FNCACT_CEO;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;RECRUITMENT;MEDICAL;TAX_FNCACT_ANALYSTS;TAX_FNCACT_LEADERS;UNGP_FORESTS_RIVERS_OCEANS;,['metlife inc'],"SCIENCE,TAX_ETHNICITY,MEDICAL"
2018,20230406170000,https://www.thehindubusinessline.com/opinion/pause-in-the-time-of-uncertainty/article66707484.ece,0.463499420625725,USPEC_POLICY1;EPU_UNCERTAINTY;WB_1098_MONETARY_AND_FINANCIAL_STABILITY;WB_471_ECONOMIC_GROWTH;WB_1096_MACROECONOMIC_SUSTAINABILITY;WB_1100_SUSTAINABLE_GROWTH;ECON_CURRENCY_EXCHANGE_RATE;EPU_CATS_SOVEREIGN_DEBT_CURRENCY_CRISES;EPU_POLICY;EPU_POLICY_POLICY;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;LEADER;TAX_FNCACT;TAX_FNCACT_GOVERNOR;UNREST_BELLIGERENT;ENV_OIL;TAX_FOODSTAPLES;TAX_FOODSTAPLES_MILK;TAX_ECON_PRICE;WB_1150_VOLATILITY;ECON_STOCKMARKET;RURAL;TAX_FNCACT_DRIVERS;URBAN;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_137_WATER;AGRICULTURE;CRISISLEX_T11_UPDATESSYMPATHY;EPU_ECONOMY_HISTORIC;TAX_FNCACT_HERO;WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_699_URBAN_DEVELOPMENT;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_698_TRADE;WB_797_NATIONAL_URBAN_POLICIES;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MANDI;TAX_FNCACT_FARMER;TAX_FNCACT_ANALYSTS;ECON_INTEREST_RATES;EPU_POLICY_INTEREST_RATE;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;EPU_CATS_MONETARY_POLICY;GENERAL_HEALTH;MEDICAL;ECON_CURRENCY_RESERVES;ECON_CENTRALBANK;WB_1235_CENTRAL_BANKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;EPU_POLICY_CENTRAL_BANK;TAX_FNCACT_WRITER;TAX_FNCACT_CHIEF;TAX_FNCACT_ECONOMIST;,"['facebook inc', 'twitter inc']","ECON_CURRENCY_EXCHANGE_RATE,ARMEDCONFLICT,ENV_OIL,TAX_FOODSTAPLES,ECON_STOCKMARKET,URBAN,AGRICULTURE,GENERAL_GOVERNMENT,ECON_INTEREST_RATES,GENERAL_HEALTH,MEDICAL,ECON_CURRENCY_RESERVES"
2029,20230406170000,https://www.benzinga.com/news/23/04/31701825/we-must-act-now-on-global-warming-says-ipcc-advanced-energy-storage-among-top-technologies-fighting,2.02020202020202,GOV_INTERGOVERNMENTAL;UNGP_FORESTS_RIVERS_OCEANS;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;CRISISLEX_CRISISLEXREC;UNGP_CLIMATE_CHANGE_ACTION;CRISISLEX_O01_WEATHER;EPU_ECONOMY_HISTORIC;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;ENV_GREEN;WB_507_ENERGY_AND_EXTRACTIVES;WB_525_RENEWABLE_ENERGY;ENV_SOLAR;TAX_ECON_PRICE;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;ECON_ELECTRICALDEMAND;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;ENV_OIL;MANMADE_DISASTER_IMPLIED;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_548_PPP_IN_OIL_AND_GAS;WB_2298_REFINERIES;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICYMAKERS;TRANSPARENCY;WB_569_HYDROMET_SERVICES;WB_568_CLIMATE_SERVICES;WB_1773_CLIMATE_CHANGE_IMPACTS;WB_571_CLIMATE_SCIENCE;ECON_ENTREPRENEURSHIP;TECH_AUTOMATION;EPU_ECONOMY;ENV_COAL;WB_528_SOLAR_ENERGY;MARITIME_INCIDENT;MARITIME;WB_579_CLIMATE_CHANGE_MITIGATION;AGRICULTURE;ENV_WINDPOWER;CRISISLEX_T01_CAUTION_ADVICE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_FNCACT_WORKERS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;SHORTAGE;DRONES;GENERAL_GOVERNMENT;,['ibm'],"GOV_INTERGOVERNMENTAL,ENV_CLIMATECHANGE,ENV_GREEN,ENV_SOLAR,ENV_OIL,MANMADE_DISASTER_IMPLIED,TRANSPARENCY,ECON_ENTREPRENEURSHIP,ENV_COAL,MARITIME_INCIDENT,MARITIME,AGRICULTURE,ENV_WINDPOWER,SHORTAGE,GENERAL_GOVERNMENT"
2040,20230406170000,https://atlantablackstar.com/2023/04/06/residents-of-southside-chicago-protest-gentrification-caused-by-the-obama-presidential-center/,-1.38592750533049,GENTRIFICATION;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;SLFID_ECONOMIC_DEVELOPMENT;MANMADE_DISASTER_IMPLIED;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;ARMEDCONFLICT;TAX_FNCACT_OFFICIALS;ELECTION;TAX_FNCACT_POLITICIANS;TAX_ECON_PRICE;TAX_FNCACT_MAYOR;TAX_FNCACT_LANDLORDS;EDUCATION;TAX_FNCACT_PROFESSOR;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;GENERAL_HEALTH;SOC_POINTSOFINTEREST_UNIVERSITY;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;TAX_FNCACT_WALKER;UNGP_FORESTS_RIVERS_OCEANS;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;AFFECT;DISPLACED;EPU_POLICY;EPU_POLICY_WHITE_HOUSE;TAX_FNCACT_FOUNDER;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT_ACTIVIST;EPU_POLICY_POLITICAL;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;EXTREMISM;MEDIA_SOCIAL;ECON_TAXATION;USPEC_POLICY1;EPU_POLICY_TAX;EPU_CATS_TAXES;,['twitter inc'],"GENTRIFICATION,SLFID_ECONOMIC_DEVELOPMENT,MANMADE_DISASTER_IMPLIED,DELAY,ARMEDCONFLICT,ELECTION,EDUCATION,GENERAL_HEALTH,DISPLACED,PROTEST,MOVEMENT_GENERAL,TAX_ETHNICITY,EXTREMISM,ECON_TAXATION"
2063,20230406170000,https://www.crookwellgazette.com.au/story/8151195/wall-st-falls-as-us-recession-fears-rise/?cs=14264,-1.84873949579832,ECON_STOCKMARKET;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_471_ECONOMIC_GROWTH;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATE;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;UNEMPLOYMENT;TAX_FNCACT;TAX_FNCACT_ECONOMISTS;WB_698_TRADE;SOC_TECHNOLOGYSECTOR;MEDICAL;EPU_POLICY_FEDERAL_RESERVE;EPU_CATS_MONETARY_POLICY;TAX_FNCACT_CHIEF;TAX_FNCACT_ECONOMIST;GEN_HOLIDAY;ECON_CENTRALBANK;WB_1235_CENTRAL_BANKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;EPU_POLICY_CENTRAL_BANK;TAX_FNCACT_OPERATOR;,"['nvidia corp', 'nasdaq inc', 'tesla inc', 'apple inc']","ECON_STOCKMARKET,ECON_INTEREST_RATES,UNEMPLOYMENT,MEDICAL,GEN_HOLIDAY"
2066,20230406170000,https://www.dailystar.co.uk/showbiz/breaking-sex-pistols-johnny-rottens-29648975,0.847457627118645,TAX_WEAPONS;TAX_WEAPONS_PISTOLS;KILL;CRISISLEX_T03_DEAD;ARMEDCONFLICT;TAX_DISEASE;TAX_DISEASE_ALZHEIMER;TAX_CHRONICDISEASE;TAX_CHRONICDISEASE_ALZHEIMER;TAX_ETHNICITY;TAX_ETHNICITY_GERMAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_GERMAN;TAX_WEAPONS_PISTOL;SANITATION;WB_137_WATER;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT;TAX_FNCACT_OFFICIAL;MEDIA_SOCIAL;UNGP_FORESTS_RIVERS_OCEANS;MANMADE_DISASTER_IMPLIED;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_KING;TAX_FNCACT_SINGER;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;,['twitter inc'],"TAX_WEAPONS,KILL,ARMEDCONFLICT,TAX_DISEASE,TAX_ETHNICITY,SANITATION,MANMADE_DISASTER_IMPLIED"
2079,20230406170000,https://www.northernirelandnews.com/news/273714896/npr-protests-as-twitter-calls-it-state-affiliated-media,-1.22324159021407,MEDIA_SOCIAL;MEDIA_MSM;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_CEO;UNGP_FORESTS_RIVERS_OCEANS;EPU_POLICY;EPU_POLICY_POLITICAL;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;USPEC_POLICY1;EPU_POLICY_BUDGET;EPU_POLICY_POLICY;SELF_IDENTIFIED_HUMAN_RIGHTS;FREESPEECH;UNGP_POLITICAL_FREEDOMS;TRANSPARENCY;TAX_FNCACT_LEADER;,['twitter inc'],"GENERAL_GOVERNMENT,SELF_IDENTIFIED_HUMAN_RIGHTS,FREESPEECH,TRANSPARENCY"
2085,20230406170000,https://www.wcvb.com/article/map-tips-for-using-mbta-to-watch-the-boston-marathon/42722738,2.03160270880361,TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;PUBLIC_TRANSPORT;TAX_FNCACT;TAX_FNCACT_RUNNER;WB_135_TRANSPORT;CRISISLEX_C07_SAFETY;TAX_ECON_PRICE;TAX_FNCACT_OFFICIALS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_NATICK;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;URBAN;WB_2937_SILVER;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;,['prudential financial inc'],"PUBLIC_TRANSPORT,EDUCATION,URBAN"
2086,20230406170000,https://www.wkrb13.com/2023/04/06/tezos-xtz-price-up-5-3-over-last-week.html,0.580270793036751,WB_698_TRADE;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;ECON_BITCOIN;ECON_CURRENCY_EXCHANGE_RATE;TAX_FNCACT;TAX_FNCACT_OFFICIAL;MEDIA_SOCIAL;CRISISLEX_C07_SAFETY;TAX_FNCACT_DELEGATE;SCIENCE;ECON_WORLDCURRENCIES_DOLLARS;ECON_WORLDCURRENCIES_US_DOLLARS;,"['facebook inc', 'twitter inc']","ECON_CURRENCY_EXCHANGE_RATE,SCIENCE"
2092,20230406170000,https://www.bnnbloomberg.ca/amazon-prime-s-first-african-original-movie-to-premiere-in-lagos-1.1905300,2.03562340966921,SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2452_GANGS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2445_NON_STATE_SECURITY_ACTORS;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_SPOKESPERSON;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;TAX_FNCACT_CHAMPION;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;,"['netflix inc', 'disney parks  experiences and products', 'netflix inc']","SOC_GENERALCRIME,ORGANIZED_CRIME"
2102,20230406170000,https://norfolkdailynews.com/news/national/news_national/china-vows-forceful-measures-after-us-taiwan-meeting/article_c8e24dd4-d487-11ed-9728-dbdc16fc257a.html,-0.280373831775701,RETALIATE;TAX_FNCACT;TAX_FNCACT_SPEAKER;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_ETHNICITY;TAX_ETHNICITY_TAIWANESE;TAX_FNCACT_OFFICIALS;TAX_FNCACT_ELECTED_OFFICIALS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_CONGRESS;SOC_DIPLOMRECOG;SOVEREIGNTY;USPEC_POLICY1;EPU_POLICY_SPENDING;SLFID_MILITARY_SPENDING;EPU_CATS_FISCAL_POLICY;EPU_CATS_NATIONAL_SECURITY;LEGISLATION;TAX_FNCACT_COMMUNIST;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_COMMUNIST_PARTY;TAX_FNCACT_SEPARATIST;SEPARATISTS;EPU_POLICY_POLITICAL;TAX_FNCACT_SEPARATISTS;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;MARITIME;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MARITIME_PIRACY;WB_137_WATER;TAX_WEAPONS;TAX_WEAPONS_AIRCRAFT_CARRIER;MILITARY;TAX_TERROR_GROUP;TAX_TERROR_GROUP_LIBERATION_ARMY;TAX_TERROR_GROUP_PEOPLE_LIBERATION_ARMY;TAX_FNCACT_NAVY;ARMEDCONFLICT;EPU_POLICY_CONGRESSIONAL;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_LAWMAKERS;EPU_POLICY_LAWMAKERS;CRISISLEX_C07_SAFETY;EPU_POLICY_GOVERNMENT;WB_698_TRADE;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;CRISISLEX_T11_UPDATESSYMPATHY;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;UNREST_BELLIGERENT;MEDIA_MSM;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_FNCACT_OFFICIAL;EPU_POLICY_POLICY;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_FNCACT_POLITICIANS;TAX_FNCACT_MAYOR;TAX_FNCACT_LEADERS;MEDIA_SOCIAL;TAX_FNCACT_LAWMAKER;TAX_POLITICAL_PARTY_NATIONALIST_PARTY;EPU_POLICY_WHITE_HOUSE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DRILLS;REBELLION;WB_739_POLITICAL_VIOLENCE_AND_CIVIL_WAR;WB_738_SOCIAL_COHESION;WB_134_SOCIAL_DEVELOPMENT;,['facebook inc'],"RETALIATE,TAX_ETHNICITY,GENERAL_GOVERNMENT,SOVEREIGNTY,SLFID_MILITARY_SPENDING,LEGISLATION,SEPARATISTS,MARITIME,MARITIME_PIRACY,TAX_WEAPONS,MILITARY,TAX_TERROR_GROUP,ARMEDCONFLICT,DEMOCRACY,DELAY,REBELLION"
