,Unnamed: 0,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,ActualThemes
103,706,20230131234500,https://boxden.com/showthread.php?t=3214172,-1.28205128205128,EPU_ECONOMY_HISTORIC;TAX_RELIGION;TAX_RELIGION_CHRISTIANS;TAX_ETHNICITY;TAX_ETHNICITY_CHRISTIANS;TAX_RELIGION_MUSLIMS;TAX_ETHNICITY_MUSLIMS;TAX_ETHNICITY_ZULU;,google,TAX_ETHNICITY
104,710,20230131234500,https://www.nbcnews.com/news/us-news/14-year-old-dies-riding-bull-first-time-rodeo-family-says-rcna68444,-1.69902912621359,KILL;CRISISLEX_T03_DEAD;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;ARREST;CRISISLEX_CRISISLEXREC;TAX_FNCACT;TAX_FNCACT_OFFICIALS;MEDIA_SOCIAL;TAX_FNCACT_ORGANIZERS;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_KING;TAX_FNCACT_DIRECTOR;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_621_HEALTH_NUTRITION_AND_POPULATION;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_BABY;TAX_FNCACT_COWBOY;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;,facebook inc,"ARREST,GENERAL_HEALTH,KILL,MEDICAL,SECURITY_SERVICES,TAX_ETHNICITY"
105,712,20230131234500,https://www.erienewsnow.com/story/48279233/california-floated-cutting-major-southwest-cities-off-colorado-river-water-before-touching-its-agriculture-supply-sources-say,-0.983606557377049,WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;TAX_FNCACT;TAX_FNCACT_REPRESENTATIVES;WB_137_WATER;CRISISLEX_C06_WATER_SANITATION;WATER_SECURITY;WB_1199_WATER_SUPPLY_AND_SANITATION;WB_138_WATER_SUPPLY;AGRICULTURE;TAX_FNCACT_FARMERS;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;TAX_FNCACT_OFFICIALS;NEGOTIATIONS;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;EPU_CATS_MIGRATION_FEAR_FEAR;GENERAL_HEALTH;MEDICAL;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;TAX_FNCACT_OFFICIAL;TAX_ETHNICITY_AMERICAN;TAX_ETHNICITY_NATIVE_AMERICAN;ETH_INDIGINOUS;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;TAX_FNCACT_COMMISSIONER;WB_427_WATER_ALLOCATION_AND_WATER_ECONOMICS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEARS;MANMADE_DISASTER_IMPLIED;ARMEDCONFLICT;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;TAX_FNCACT_FEDERAL_OFFICIALS;,discovery inc,"AGRICULTURE,ARMEDCONFLICT,ETH_INDIGINOUS,GENERAL_GOVERNMENT,GENERAL_HEALTH,LEGISLATION,MANMADE_DISASTER_IMPLIED,MEDICAL,NEGOTIATIONS,TAX_ETHNICITY,WATER_SECURITY"
106,727,20230131234500,https://ipwatchdog.com/2023/01/31/cellspin-says-judge-gonzalez-rogers-financial-ties-silicon-valley-require-recusal/id=156006/,-2.38262088297127,TAX_FNCACT;TAX_FNCACT_JUDGE;ECON_STOCKMARKET;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1041_PATENTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;EPU_CATS_REGULATION;EPU_ECONOMY_HISTORIC;LEGISLATION;TAX_FNCACT_JUDGES;WB_2081_FINANCIAL_DISCLOSURE;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_2021_INCOME_AND_ASSET_DISCLOSURE;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_2180_MUTUAL_FUNDS;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_341_INVESTMENT_FUNDS;WB_332_CAPITAL_MARKETS;MANMADE_DISASTER_IMPLIED;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;WB_2298_REFINERIES;ENV_OIL;TAX_FNCACT_CONSULTANT;SHORTAGE;MANMADE_DISASTER;MANMADE_DISASTER_POWER_OUTAGES;POWER_OUTAGE;CRISISLEX_T01_CAUTION_ADVICE;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;UNGP_FORESTS_RIVERS_OCEANS;NATURAL_DISASTER;NATURAL_DISASTER_FOREST_FIRES;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;ECON_ENTREPRENEURSHIP;PROTEST;ENV_HYDRO;WB_525_RENEWABLE_ENERGY;WB_527_HYDROPOWER;TAX_FNCACT_DEVELOPER;TAX_FNCACT_PRODUCER;WB_135_TRANSPORT;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;FOOD_SECURITY;NATURAL_DISASTER_FAMINE;AGRICULTURE;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;CRISISLEX_CRISISLEXREC;UNGP_CLIMATE_CHANGE_ACTION;WB_1773_CLIMATE_CHANGE_IMPACTS;WB_571_CLIMATE_SCIENCE;USPEC_POLITICS_GENERAL1;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;USPEC_POLICY1;EPU_POLICY_BUDGET;TAX_FNCACT_EMPLOYEE;GENERAL_HEALTH;MEDICAL;WB_1305_HEALTH_SERVICES_DELIVERY;WB_621_HEALTH_NUTRITION_AND_POPULATION;,"google, cisco systems inc","AGRICULTURE,ECON_ENTREPRENEURSHIP,ECON_STOCKMARKET,ENV_CLIMATECHANGE,ENV_HYDRO,ENV_OIL,FOOD_SECURITY,GENERAL_GOVERNMENT,GENERAL_HEALTH,LEGISLATION,MANMADE_DISASTER,MANMADE_DISASTER_IMPLIED,MEDICAL,NATURAL_DISASTER,POWER_OUTAGE,PROTEST,SHORTAGE"
107,738,20230131234500,https://www.dailymail.co.uk/femail/health/article-11698365/Doctor-Megan-Rossi-foods-need-eat-increase-health-benefits.html,4.45544554455446,GENERAL_HEALTH;MEDICAL;TAX_FNCACT;TAX_FNCACT_DOCTOR;WB_644_NUTRITION;WB_1441_SUPPLEMENTS;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1608_CASH_TRANSFERS;WB_1466_SOCIAL_ASSISTANCE;WB_1607_HEALTH_BENEFITS;WB_1603_FEE_WAIVERS;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_DIETITIAN;TAX_FNCACT_KING;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;WB_2931_IRON;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_WORLDFISH;TAX_WORLDFISH_SALMON;UNGP_FORESTS_RIVERS_OCEANS;TAX_DISEASE;TAX_DISEASE_BACTERIA;TAX_FNCACT_AUTHOR;TAX_FNCACT_GUIDE;,instagram,"EDUCATION,GENERAL_HEALTH,MEDICAL,TAX_DISEASE,TAX_ETHNICITY"
108,762,20230131234500,https://sanangelolive.com/news/business/2023-01-31/winter-storm-closures-wednesday-feb-1-2023,-1.31147540983607,EDUCATION;,facebook inc,EDUCATION
109,766,20230131234500,https://www.nbcphiladelphia.com/news/business/money-report/fed-expected-to-slow-rate-hiking-to-a-quarter-point-but-will-stay-unrelenting-in-inflation-battle/3486932/,-0.315706393054459,EPU_POLICY;EPU_POLICY_FEDERAL_RESERVE;EPU_CATS_MONETARY_POLICY;ECON_INTEREST_RATES;EPU_POLICY_INTEREST_RATES;USPEC_POLICY1;EPU_POLICY_POLICY;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_CHIEF;ECON_STOCKMARKET;ECON_CENTRALBANK;WB_1235_CENTRAL_BANKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;EPU_POLICY_CENTRAL_BANK;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;EPU_POLICY_INTEREST_RATE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;MARITIME;CRISISLEX_T11_UPDATESSYMPATHY;WB_334_EQUITY_MARKETS;WB_332_CAPITAL_MARKETS;WB_1918_SECURITIES_MARKETS;SOC_TECHNOLOGYSECTOR;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_713_PUBLIC_FINANCE;WB_1045_TREASURY;TAX_ECON_PRICE;WB_723_PUBLIC_ADMINISTRATION;WB_2085_PUBLIC_SECTOR_DOWNSIZING;WB_2054_SIZE_OF_THE_PUBLIC_SERVICE;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;ECON_HOUSING_PRICES;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_1150_VOLATILITY;TAX_FNCACT_ECONOMISTS;UNEMPLOYMENT;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2689_JOBS_DIAGNOSTICS;WB_2747_UNEMPLOYMENT;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;,blackrock inc,"ECON_HOUSING_PRICES,ECON_INTEREST_RATES,ECON_STOCKMARKET,MARITIME,UNEMPLOYMENT"
110,778,20230131234500,https://quickcountry.com/ixp/669/p/former-southern-minnesota-police-investigator-admits-to-sex-abuse/,-9.35251798561151,TAX_FNCACT;TAX_FNCACT_SHERIFF;CRISISLEX_C07_SAFETY;SECURITY_SERVICES;TAX_FNCACT_POLICE;TAX_FNCACT_INVESTIGATOR;RAPE;TAX_FNCACT_CRIMINAL;TRIAL;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;CRISISLEX_CRISISLEXREC;TAX_FNCACT_VICTIM;TAX_FNCACT_MAN;TAX_FNCACT_CHILD;ARREST;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;AFFECT;TAX_FNCACT_CHILDREN;,google,"ARREST,RAPE,SECURITY_SERVICES,TRIAL"
111,792,20230131234500,https://www.phoenixherald.com/news/273464404/amdocs-included-in-2023-bloomberg-gender-equality-index,2.02140309155767,ECON_STOCKMARKET;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_615_GENDER;MOVEMENT_WOMENS;WB_919_GENDER_AND_HUMAN_DEVELOPMENT;UNGP_GENDER_EQUALITY;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;HARASSMENT;UNGP_CRIME_VIOLENCE;USPEC_POLICY1;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_CHIEF_FINANCIAL_OFFICER;TAX_FNCACT_CHIEF_OPERATING_OFFICER;TAX_FNCACT_WOMEN;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ENGINEERS;SOC_INNOVATION;WB_925_INEQUALITY_UNDER_LAW;WB_924_VOICE_AND_AGENCY;TAX_FNCACT_LEADERS;TAX_FNCACT_AGENTS;TAX_FNCACT_CHAIRMAN;TRANSPARENCY;CRISISLEX_T11_UPDATESSYMPATHY;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_EMPLOYEES;EPU_CATS_MIGRATION_FEAR_MIGRATION;TECH_AUTOMATION;EPU_POLICY;EPU_POLICY_REFORM;EPU_UNCERTAINTY;TAX_DISEASE;TAX_DISEASE_COVID-19;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;ECON_INFLATION;TAX_FNCACT_LEADER;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_590_ECOSYSTEMS;,nasdaq inc,"ECON_STOCKMARKET,GENERAL_HEALTH,HARASSMENT,HEALTH_PANDEMIC,MOVEMENT_WOMENS,TAX_DISEASE,TRANSPARENCY"
112,808,20230131234500,https://www.britainnews.net/news/273464356/us-stocks-rebound-ahead-of-fed-rate-decision-technology-stocks-do-best,-0.867052023121388,WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;ECON_STOCKMARKET;EPU_CATS_MONETARY_POLICY;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_FNCACT_ECONOMIST;TAX_ECON_PRICE;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_BRITISH_POUND;TAX_ETHNICITY;TAX_ETHNICITY_JAPANESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_JAPANESE;ECON_WORLDCURRENCIES_YEN;ECON_WORLDCURRENCIES_JAPANESE_YEN;ECON_WORLDCURRENCIES_FRANC;ECON_WORLDCURRENCIES_SWISS_FRANC;TAX_ETHNICITY_CANADIAN;ECON_WORLDCURRENCIES_CANADIAN_DOLLAR;TAX_ETHNICITY_AUSTRALIAN;ECON_WORLDCURRENCIES_AUSTRALIAN_DOLLAR;ECON_WORLDCURRENCIES_NEW_ZEALAND_DOLLAR;WB_334_EQUITY_MARKETS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;WB_1918_SECURITIES_MARKETS;TAX_ETHNICITY_ASIAN;,nasdaq inc,"ECON_STOCKMARKET,TAX_ETHNICITY"
114,829,20230131234500,https://www.chronicleonline.com/news/national/elon-musks-tesla-tweet-trial-delves-into-investor-damages/article_7a75a43b-e96e-5d57-94cb-f07a344e6cd9.html,-2.1505376344086,TAX_FNCACT;TAX_FNCACT_INVESTOR;TRIAL;TAX_FNCACT_ATTORNEYS;TAX_FNCACT_JUDGE;MEDIA_SOCIAL;TAX_FNCACT_REGULATORS;TRANSPARENCY;TAX_FNCACT_ECONOMIST;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_PROFESSOR;TAX_FNCACT_EXECUTIVE;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_LAWYER;MANMADE_DISASTER_IMPLIED;EPU_POLICY;EPU_POLICY_PUBLIC_INVESTMENT;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_341_INVESTMENT_FUNDS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;ENV_OIL;CYBER_ATTACK;WB_698_TRADE;,twitter inc,"CYBER_ATTACK,EDUCATION,ENV_OIL,MANMADE_DISASTER_IMPLIED,TRANSPARENCY,TRIAL"
117,848,20230131234500,https://www.phoenixherald.com/news/273464072/class-action-update-for-fxlv-afrm-and-sgly-levi--korsinsky-llp-reminds-investors-of-class-actions-on-behalf-of-shareholders,-5.06634499396864,EPU_CATS_REGULATION;TRIAL;TAX_ECON_PRICE;ECON_STOCKMARKET;ECON_IPO;UNGP_FORESTS_RIVERS_OCEANS;EPU_ECONOMY_HISTORIC;WB_290_TELECOMMUNICATIONS_ORGANIZATIONAL_DESIGN;WB_288_TELECOMMUNICATIONS_SECTOR_POLICY_AND_REGULATION;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;EPU_POLICY;EPU_POLICY_REGULATORY;CRISISLEX_CRISISLEXREC;ACT_MAKESTATEMENT;TAX_FNCACT;TAX_FNCACT_CEO;ARREST;SOC_GENERALCRIME;USPEC_POLITICS_GENERAL1;LEADER;TAX_FNCACT_PRESIDENT;TAX_FNCACT_VICE_PRESIDENT;WB_698_TRADE;TAX_FNCACT_CFO;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE;CORRUPTION;TAX_FNCACT_ATTORNEY;EPU_CATS_FINANCIAL_REGULATION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;APPOINTMENT;TAX_FNCACT_ATTORNEYS;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;,nasdaq inc,"ARREST,CORRUPTION,ECON_DEBT,ECON_IPO,ECON_STOCKMARKET,SOC_GENERALCRIME,TRIAL"
118,852,20230131234500,https://www.marketwatch.com/story/visas-arrangement-with-paypal-has-sparked-doj-interest-report-01675205509,2.0,WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;,"ebay inc, paypal holdings inc, visa inc",LEGISLATION
119,855,20230131234500,https://kelo.com/2023/01/31/u-s-corporate-default-rate-to-rise-in-2023-moodys/,-6.22568093385214,ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_CATS_MONETARY_POLICY;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;EPU_CATS_NATIONAL_SECURITY;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;TAX_FNCACT;TAX_FNCACT_ANALYSTS;,moodys corp,"ECON_DEBT,ECON_INTEREST_RATES,GENERAL_HEALTH,HEALTH_PANDEMIC"
120,875,20230131234500,https://quickcountry.com/ixp/669/p/rochester-teen-pleads-guilty-to-possession-of-child-pornography/,-8.45771144278607,TAX_FNCACT;TAX_FNCACT_CHILD;SOC_GENERALCRIME;TRIAL;TAX_FNCACT_PROSECUTORS;TAX_FNCACT_CHILDREN;TAX_FNCACT_CRIMINAL;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;MEDIA_SOCIAL;RAPE;TAX_FNCACT_INVESTIGATOR;,facebook inc,"RAPE,SECURITY_SERVICES,SOC_GENERALCRIME,TRIAL"
121,877,20230131234500,https://www.dailymail.co.uk/femail/article-11697419/Im-21-parent-15-year-old-Im-not-taken-seriously.html,2.21586847748392,TAX_FNCACT;TAX_FNCACT_HUNTER;TAX_FNCACT_CHILD;TAX_FNCACT_FATHER;KILL;CRISISLEX_T03_DEAD;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;TAX_FNCACT_STUDENT;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST_SCHOOL;WB_470_EDUCATION;CRISISLEX_CRISISLEXREC;WB_1406_DISEASES;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_ECON_PRICE;ARMEDCONFLICT;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;TAX_FNCACT_STAFF_MEMBERS;SOC_POINTSOFINTEREST_HIGH_SCHOOL;CRISISLEX_T04_INFRASTRUCTURE;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_ELDER;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1620_ELDERLY;WB_1466_SOCIAL_ASSISTANCE;WB_1618_FOOD_DISTRIBUTION;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_TEACHER;TAX_FNCACT_BABY;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T11_UPDATESSYMPATHY;,instagram,"ARMEDCONFLICT,EDUCATION,GENERAL_HEALTH,KILL,MANMADE_DISASTER_IMPLIED,MEDICAL"
122,887,20230131234500,https://today.tamu.edu/2023/01/31/five-texas-am-faculty-elected-2022-fellows-of-the-american-association-for-the-advancement-of-science/,4.27594070695553,EDUCATION;TAX_FNCACT;TAX_FNCACT_PROFESSORS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;SCIENCE;WB_137_WATER;TAX_FNCACT_PEERS;ELECTION;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;TAX_FNCACT_PUBLISHER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;GENERAL_HEALTH;TAX_DISEASE;TAX_DISEASE_DISEASES;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;UNGP_HEALTHCARE;URBAN;TAX_FNCACT_NOMINEE;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_2089_ETHICS_AND_CODES_OF_CONDUCT;TAX_FNCACT_FACULTY;MANMADE_DISASTER_IMPLIED;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_PROFESSOR;WB_2670_JOBS;TAX_FNCACT_SCHOLAR;TAX_FNCACT_INVESTIGATOR;TAX_FNCACT_RESEARCHER;TAX_FNCACT_INVENTOR;TAX_FNCACT_LEADER;MEDICAL;TAX_FNCACT_FACULTY_MEMBER;KILL;CRISISLEX_C03_WELLBEING_HEALTH;WB_470_EDUCATION;TAX_DISEASE_MOLE;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1041_PATENTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;APPOINTMENT;TAX_FNCACT_SCIENTIST;TAX_FNCACT_STUDENTS;ECON_ENTREPRENEURSHIP;SOC_INNOVATION;CRISISLEX_C07_SAFETY;WATER_SECURITY;TAX_FNCACT_CHANCELLOR;TAX_FNCACT_DIRECTOR;TAX_FNCACT_ASSOCIATE_DIRECTOR;WB_831_GOVERNANCE;WB_840_JUSTICE;JUSTICE;UNGP_CRIME_VIOLENCE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_LATIN;TAX_FNCACT_FOUNDERS;TAX_FNCACT_CHAMPION;USPEC_POLITICS_GENERAL1;TAX_FNCACT_WOMEN;WB_571_CLIMATE_SCIENCE;WB_567_CLIMATE_CHANGE;TAX_FNCACT_EDITOR;TAX_ETHNICITY_AMERICANS;TAX_FNCACT_EXECUTIVE_DIRECTOR;NATURAL_DISASTER;NATURAL_DISASTER_ICE;TAX_FNCACT_AUTHOR;IDEOLOGY;MEDIA_MSM;TAX_FNCACT_REPRESENTATIVES;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;,national geographic partners,"ECON_ENTREPRENEURSHIP,EDUCATION,ELECTION,GENERAL_HEALTH,KILL,MANMADE_DISASTER_IMPLIED,MEDICAL,NATURAL_DISASTER,SCIENCE,TAX_DISEASE,TAX_ETHNICITY,URBAN,WATER_SECURITY"
